lane,stage,target_variant,feature_variant,outlier_policy,imputation,synthesis,model,n_rows,n_success,n_folds,balanced_accuracy_mean,balanced_accuracy_std,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,f1_macro_mean,f1_macro_std,precision_weighted_mean,precision_weighted_std,precision_macro_mean,precision_macro_std,recall_weighted_mean,recall_weighted_std,recall_macro_mean,recall_macro_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,ordinal_mae_mean,ordinal_mae_std,adjacent_error_rate_mean,adjacent_error_rate_std,distant_error_rate_mean,distant_error_rate_std,n_train_mean,n_train_std,n_features_mean,n_features_std,recall_class_0_mean,recall_class_0_std,recall_class_1_mean,recall_class_1_std,recall_class_2_mean,recall_class_2_std,recall_class_3_mean,recall_class_3_std
strict,selection,severity_binary,drop_gt70_missing,none,gain,smote_tvae,catboost,10,10,10,0.6754347663830422,0.05763258363672714,0.682470588235294,0.05843036363562886,0.6814888754179355,0.056923032774943885,0.6752192283003583,0.05806669550822246,0.6848329372965952,0.059013936308262856,0.6795094504417527,0.06246879740755056,0.682470588235294,0.05843036363562886,0.6754347663830422,0.05763258363672714,0.7213278101209136,0.054655956531187176,0.7704754639981035,0.05062408828491573,0.7277093596059114,0.0840841350704219,0.6231601731601731,0.072218221782753,,,,,,,457.6,2.0655911179772977,47.0,0.0,0.6231601731601731,0.072218221782753,0.7277093596059114,0.0840841350704219,,,,
strict,selection,severity_binary,drop_gt70_missing,none,pmm,smote,stacking,10,10,10,0.6752351097178683,0.047472164129706534,0.6845098039215686,0.04650077616315098,0.681700044087582,0.04652210147336261,0.6745895031827008,0.04841481675090262,0.6867767070382544,0.048069041442793004,0.6821032941754299,0.0509871248989324,0.6845098039215686,0.04650077616315098,0.6752351097178683,0.047472164129706534,0.7179075235109719,0.05639722378090818,0.7616054615116991,0.04919018993599126,0.7413793103448276,0.0850635732067686,0.6090909090909091,0.0950312590665375,,,,,,,228.8,1.0327955589886488,47.0,0.0,0.6090909090909091,0.0950312590665375,0.7413793103448276,0.0850635732067686,,,,
strict,selection,severity_binary,drop_gt70_missing,none,pmm,ctgan,stacking,10,10,10,0.6750988953575161,0.06146069439203365,0.6703529411764706,0.05965145749881993,0.6707431842863134,0.05881042627617817,0.668140670877803,0.05962746400326521,0.6849924813623393,0.06308767485767276,0.6750492433402068,0.06269479413613843,0.6703529411764706,0.05965145749881993,0.6750988953575161,0.06146069439203365,0.7149574563367667,0.05817519652574593,0.7556713094409399,0.05689465127285717,0.6400246305418719,0.07656197032823243,0.7101731601731601,0.10155209157949084,,,,,,,403.2,1.0327955589886444,47.0,0.0,0.7101731601731601,0.10155209157949084,0.6400246305418719,0.07656197032823243,,,,
strict,selection,severity_binary,drop_gt70_missing,none,softimpute,adasyn,stacking,10,10,10,0.6747686221824153,0.03788509788016435,0.6746666666666666,0.036972071691763676,0.6749232848929168,0.03590301259206341,0.6708537939620911,0.03642328756356691,0.6830049212920718,0.03951817961142501,0.6748608797205675,0.03972640659142867,0.6746666666666666,0.036972071691763676,0.6747686221824153,0.03788509788016435,0.688276235258994,0.052507773222893295,0.7451196188893059,0.057103901607952375,0.6711822660098522,0.06431773964428206,0.6783549783549784,0.08292049309133101,,,,,,,215.8,4.638007234913624,47.0,0.0,0.6783549783549784,0.08292049309133101,0.6711822660098522,0.06431773964428206,,,,
strict,selection,severity_binary,all,none,mean,none,stacking,10,10,10,0.674682788475892,0.05676349838223462,0.6745490196078431,0.058410006182569904,0.6746596690643931,0.057578778698007226,0.6707064276854557,0.057887851441418926,0.6831309096454036,0.05637098191750861,0.6752515701098544,0.05861121114000615,0.6745490196078431,0.058410006182569904,0.674682788475892,0.05676349838223462,0.7179765636662189,0.05109562376184446,0.7573051056971212,0.053463026255379846,0.6751231527093596,0.09251092212365593,0.6742424242424242,0.08178935488567846,,,,,,,201.6,0.5163977794943222,55.0,0.0,0.6742424242424242,0.08178935488567846,0.6751231527093596,0.09251092212365593,,,,
strict,selection,severity_binary,drop_gt70_missing,none,gain,adasyn,catboost,10,10,10,0.6745447081653978,0.054765846673891366,0.6785882352941177,0.05673118278943049,0.6777964390016188,0.05529385870564746,0.672511035034542,0.05562005250761448,0.6840865721382509,0.05503822113579987,0.677699035631192,0.057942738201538654,0.6785882352941177,0.05673118278943049,0.6745447081653978,0.054765846673891366,0.718372145096283,0.057625603842624384,0.7683298790798114,0.048090710395770356,0.7032019704433498,0.09825668939271127,0.645887445887446,0.08261860624920618,,,,,,,215.4,5.872724145478733,47.0,0.0,0.645887445887446,0.08261860624920618,0.7032019704433498,0.09825668939271127,,,,
strict,selection,severity_binary,drop_gt70_missing,none,pmm,none,stacking,10,10,10,0.6739401403194506,0.05944946877833574,0.6724313725490196,0.058425099457098305,0.672566691202101,0.05793769337481776,0.6689424694639888,0.05934522455432423,0.6829766505683712,0.059207681496297945,0.6742376135442102,0.06100375373832254,0.6724313725490196,0.058425099457098305,0.6739401403194506,0.05944946877833574,0.7238188535602329,0.0585441046349607,0.7646685362873757,0.05175535250363643,0.6610837438423645,0.08635104064450382,0.6867965367965368,0.09731464149085908,,,,,,,201.6,0.5163977794943222,47.0,0.0,0.6867965367965368,0.09731464149085908,0.6610837438423645,0.08635104064450382,,,,
strict,selection,severity_binary,drop_gt70_missing,none,pmm,none,rf,10,10,10,0.6738822958650544,0.039237387673278674,0.6845490196078432,0.041090355016802846,0.6814398986242847,0.039769432839631344,0.6739646092145706,0.040540829317333826,0.6862565763107731,0.04122245320586587,0.6822995877674434,0.04490918531644063,0.6845490196078432,0.041090355016802846,0.6738822958650544,0.039237387673278674,0.7222719808926705,0.058761049605424796,0.7628302676747645,0.052089705430823384,0.7520935960591133,0.08457293072910553,0.5956709956709957,0.07177971322211664,,,,,,,201.6,0.5163977794943222,47.0,0.0,0.5956709956709957,0.07177971322211664,0.7520935960591133,0.08457293072910553,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mean,ctgan,stacking,10,10,10,0.6738095238095239,0.06178910804521336,0.6724313725490196,0.06683077328356056,0.6726424401344102,0.06573366796949281,0.6693305748958249,0.06468242520939872,0.6828165737596684,0.0628643581790851,0.6749460383795423,0.06613184719443156,0.6724313725490196,0.06683077328356056,0.6738095238095239,0.06178910804521336,0.7046014330497089,0.04103668928125643,0.7414914717380909,0.04362059408354676,0.6642857142857143,0.11336621448834538,0.6833333333333333,0.05947065710280637,,,,,,,403.2,1.0327955589886444,47.0,0.0,0.6833333333333333,0.05947065710280637,0.6642857142857143,0.11336621448834538,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mean,smote_tvae,rf,10,10,10,0.6736957008508733,0.05806502392370335,0.6804313725490196,0.055621629297350025,0.6787838286018988,0.05554536204285068,0.672418178232688,0.05728620256104093,0.6832113109854372,0.056947956231233395,0.6774262356382859,0.05812095825986678,0.6804313725490196,0.055621629297350025,0.6736957008508733,0.05806502392370335,0.7163867741453948,0.06064863734140659,0.7555721381740436,0.06318196098992274,0.7240147783251232,0.07692297386797448,0.6233766233766234,0.10281321991653511,,,,,,,457.6,2.0655911179772977,47.0,0.0,0.6233766233766234,0.10281321991653511,0.7240147783251232,0.07692297386797448,,,,
